timestamp,mode_active,mode_label,accel_rms_g,accel_peak_g,vel_rms_mm_s,disp_rms_mm,dominant_freq_hz,damping_ratio,temperature_c,humidity_pct,battery_v,sensor_health,anomaly_flag,event_marker,notes
2026-01-02 17:33:00,2,Low Occupancy,0.01071,0.02711,0.4312,0.1594,2.268,0.0171,28.7,65.0,3.887,OK,0,NONE,
2026-01-02 17:34:00,2,Low Occupancy,0.01137,0.02983,0.4623,0.1582,2.214,0.0191,28.45,65.3,3.879,OK,0,NONE,
2026-01-02 17:35:00,5,Traffic Influence,0.03655,0.12393,2.1865,0.5232,5.069,0.0242,28.51,61.8,3.883,OK,0,NONE,
2026-01-02 17:36:00,2,Low Occupancy,0.01123,0.03036,0.4723,0.1582,2.263,0.018,28.19,64.3,3.884,OK,0,NONE,
2026-01-02 17:37:00,2,Low Occupancy,0.01059,0.02402,0.447,0.1613,2.204,0.0207,28.04,63.5,3.881,OK,0,NONE,
2026-01-02 17:38:00,2,Low Occupancy,0.01033,0.0277,0.4285,0.151,2.227,0.016,28.13,62.0,3.885,OK,0,NONE,
2026-01-02 17:39:00,5,Traffic Influence,0.03987,0.13591,2.3541,0.5126,4.997,0.0236,28.46,61.9,3.882,OK,0,NONE,
2026-01-02 17:40:00,5,Traffic Influence,0.03675,0.11153,2.1779,0.5524,4.964,0.0251,28.23,65.0,3.879,OK,0,NONE,
2026-01-02 17:41:00,2,Low Occupancy,0.01005,0.02379,0.4206,0.1513,2.235,0.0157,28.4,62.4,3.886,OK,0,NONE,
2026-01-02 17:42:00,2,Low Occupancy,0.01129,0.0289,0.4708,0.1618,2.127,0.0199,28.63,65.3,3.877,OK,0,NONE,
2026-01-02 17:43:00,2,Low Occupancy,0.01002,0.02457,0.4264,0.1611,2.262,0.0165,28.68,65.2,3.886,OK,0,NONE,
2026-01-02 17:44:00,2,Low Occupancy,0.01031,0.02622,0.4315,0.1645,2.123,0.0192,28.2,65.3,3.883,OK,0,NONE,
2026-01-02 17:45:00,2,Low Occupancy,0.01083,0.02774,0.4725,0.1648,2.133,0.0173,28.12,63.9,3.88,OK,0,NONE,
2026-01-02 17:46:00,2,Low Occupancy,0.01026,0.02686,0.4259,0.1586,2.272,0.0153,28.11,64.4,3.881,OK,0,NONE,
2026-01-02 17:47:00,2,Low Occupancy,0.01033,0.02809,0.4294,0.1573,2.117,0.0209,28.56,64.7,3.885,OK,0,NONE,
2026-01-02 17:48:00,2,Low Occupancy,0.01002,0.02244,0.4243,0.1622,2.26,0.0175,28.57,64.1,3.885,OK,0,NONE,
2026-01-02 17:49:00,2,Low Occupancy,0.01082,0.02571,0.4719,0.1698,2.139,0.0179,28.17,63.5,3.882,OK,0,NONE,
2026-01-02 17:50:00,2,Low Occupancy,0.01035,0.02823,0.4412,0.1551,2.266,0.0156,28.36,65.6,3.88,OK,0,NONE,
2026-01-02 17:51:00,2,Low Occupancy,0.01121,0.0253,0.4519,0.1583,2.159,0.0169,27.9,63.7,3.878,OK,0,NONE,
2026-01-02 17:52:00,5,Traffic Influence,0.03678,0.12141,2.2388,0.521,5.052,0.0236,28.52,65.7,3.883,OK,0,NONE,
2026-01-02 17:53:00,5,Traffic Influence,0.03914,0.11564,2.3039,0.5031,4.987,0.0241,28.2,65.2,3.885,OK,0,NONE,
2026-01-02 17:54:00,2,Low Occupancy,0.01119,0.02794,0.4722,0.1501,2.219,0.0185,27.92,65.4,3.884,OK,0,NONE,
2026-01-02 17:55:00,2,Low Occupancy,0.01102,0.03079,0.4556,0.1507,2.254,0.0158,27.94,64.7,3.883,OK,0,NONE,
2026-01-02 17:56:00,2,Low Occupancy,0.01142,0.02649,0.4661,0.1496,2.268,0.0197,27.73,63.5,3.88,OK,0,NONE,
2026-01-02 17:57:00,2,Low Occupancy,0.01035,0.02514,0.4206,0.16,2.278,0.0165,27.68,64.5,3.876,OK,0,NONE,
2026-01-02 17:58:00,5,Traffic Influence,0.03572,0.10558,2.215,0.5433,4.958,0.0243,27.91,66.0,3.876,OK,0,NONE,
2026-01-02 17:59:00,2,Low Occupancy,0.01058,0.02506,0.4337,0.1595,2.243,0.0197,28.29,62.9,3.879,OK,0,NONE,
2026-01-02 18:00:00,5,Traffic Influence,0.03821,0.12627,2.1989,0.5367,4.96,0.0231,28.2,64.0,3.876,OK,0,NONE,
2026-01-02 18:01:00,2,Low Occupancy,0.01121,0.02637,0.4854,0.1501,2.233,0.0173,28.33,66.3,3.882,OK,0,NONE,
2026-01-02 18:02:00,5,Traffic Influence,0.03626,0.10806,2.1401,0.5559,5.014,0.0243,27.76,64.2,3.877,OK,0,NONE,
2026-01-02 18:03:00,2,Low Occupancy,0.01106,0.02854,0.4773,0.1629,2.175,0.0208,28.01,67.2,3.88,OK,0,NONE,
2026-01-02 18:04:00,2,Low Occupancy,0.01075,0.0264,0.4623,0.1597,2.251,0.0202,28.27,64.9,3.877,OK,0,NONE,
2026-01-02 18:05:00,2,Low Occupancy,0.01137,0.02814,0.479,0.1466,2.264,0.0174,27.59,63.3,3.881,OK,0,NONE,
2026-01-02 18:06:00,2,Low Occupancy,0.01013,0.02797,0.4441,0.1627,2.145,0.0181,27.77,65.8,3.877,OK,0,NONE,
2026-01-02 18:07:00,2,Low Occupancy,0.01033,0.02433,0.4519,0.1583,2.185,0.0185,28.25,65.3,3.882,OK,0,NONE,
2026-01-02 18:08:00,2,Low Occupancy,0.01135,0.03073,0.4637,0.1606,2.256,0.0176,28.16,63.8,3.883,OK,0,NONE,
2026-01-02 18:09:00,5,Traffic Influence,0.03954,0.1253,2.3247,0.4975,5.049,0.0277,27.86,65.0,3.877,OK,0,NONE,
2026-01-02 18:10:00,2,Low Occupancy,0.01023,0.02263,0.4415,0.155,2.133,0.0194,27.95,64.8,3.879,OK,0,NONE,
2026-01-02 18:11:00,2,Low Occupancy,0.0114,0.02926,0.4672,0.1543,2.172,0.0162,27.55,65.8,3.873,OK,0,NONE,
2026-01-02 18:12:00,2,Low Occupancy,0.01044,0.02786,0.4249,0.1596,2.17,0.0205,28.13,66.9,3.875,OK,0,NONE,
2026-01-02 18:13:00,2,Low Occupancy,0.01071,0.02471,0.4333,0.1609,2.261,0.0195,27.41,67.2,3.878,OK,0,NONE,
2026-01-02 18:14:00,5,Traffic Influence,0.0399,0.11882,2.4577,0.5438,4.997,0.0238,27.62,67.4,3.878,OK,0,NONE,
2026-01-02 18:15:00,2,Low Occupancy,0.01037,0.02798,0.4159,0.1615,2.186,0.016,28.14,66.5,3.88,OK,0,NONE,
2026-01-02 18:16:00,5,Traffic Influence,0.03597,0.11638,2.2347,0.5123,5.014,0.0266,27.84,65.3,3.876,OK,0,NONE,
2026-01-02 18:17:00,5,Traffic Influence,0.03777,0.11949,2.1895,0.52,4.924,0.0225,27.98,64.4,3.88,OK,0,NONE,
2026-01-02 18:18:00,2,Low Occupancy,0.01108,0.02536,0.4727,0.1591,2.178,0.0205,27.29,66.0,3.877,OK,0,NONE,
2026-01-02 18:19:00,2,Low Occupancy,0.01106,0.03061,0.4622,0.1628,2.165,0.017,27.31,65.5,3.875,OK,0,NONE,
2026-01-02 18:20:00,2,Low Occupancy,0.01074,0.02826,0.451,0.1507,2.209,0.0186,27.46,67.0,3.873,OK,0,NONE,
2026-01-02 18:21:00,5,Traffic Influence,0.03859,0.1328,2.2257,0.5343,4.994,0.0249,27.59,64.9,3.876,OK,0,NONE,
2026-01-02 18:22:00,5,Traffic Influence,0.03684,0.12651,2.1499,0.5531,5.001,0.0246,27.5,66.2,3.874,OK,0,NONE,
2026-01-02 18:23:00,5,Traffic Influence,0.03611,0.12235,2.1574,0.4936,5.07,0.0275,27.69,67.6,3.875,OK,0,NONE,
2026-01-02 18:24:00,5,Traffic Influence,0.03503,0.10861,2.0367,0.5454,4.967,0.0237,27.41,66.4,3.876,OK,0,NONE,
2026-01-02 18:25:00,5,Traffic Influence,0.03773,0.11823,2.188,0.5104,4.927,0.0265,27.83,64.7,3.88,OK,0,NONE,
2026-01-02 18:26:00,5,Traffic Influence,0.03701,0.11721,2.235,0.5505,4.99,0.0241,27.84,66.0,3.876,OK,0,NONE,
2026-01-02 18:27:00,5,Traffic Influence,0.03803,0.12497,2.3545,0.5495,4.933,0.0255,27.75,67.7,3.879,OK,0,NONE,
2026-01-02 18:28:00,2,Low Occupancy,0.01063,0.02507,0.4457,0.1666,2.21,0.0165,27.4,68.0,3.877,OK,0,NONE,
2026-01-02 18:29:00,2,Low Occupancy,0.01109,0.02526,0.4507,0.1613,2.283,0.0205,27.29,67.4,3.88,OK,0,NONE,
2026-01-02 18:30:00,2,Low Occupancy,0.01141,0.03194,0.4753,0.1592,2.287,0.0166,27.09,67.9,3.878,OK,0,NONE,
2026-01-02 18:31:00,2,Low Occupancy,0.01126,0.02943,0.4582,0.1536,2.183,0.0175,27.66,68.0,3.879,OK,0,NONE,
2026-01-02 18:32:00,2,Low Occupancy,0.01001,0.02652,0.4046,0.1693,2.15,0.0203,27.11,66.7,3.871,OK,0,NONE,
2026-01-02 18:33:00,2,Low Occupancy,0.01043,0.027,0.4181,0.1563,2.197,0.0156,27.4,66.3,3.875,OK,0,NONE,
2026-01-02 18:34:00,2,Low Occupancy,0.01035,0.02827,0.4307,0.1649,2.234,0.0197,27.33,66.7,3.871,OK,0,NONE,
2026-01-02 18:35:00,2,Low Occupancy,0.01043,0.02337,0.4347,0.156,2.217,0.0151,27.77,68.0,3.87,OK,0,NONE,
2026-01-02 18:36:00,5,Traffic Influence,0.03873,0.11965,2.3484,0.521,5.006,0.0274,27.54,67.8,3.874,OK,0,NONE,
2026-01-02 18:37:00,2,Low Occupancy,0.01113,0.02804,0.4551,0.161,2.144,0.0154,27.01,66.6,3.878,OK,0,NONE,
2026-01-02 18:38:00,5,Traffic Influence,0.03753,0.11648,2.2401,0.5301,4.943,0.0247,27.41,66.7,3.871,OK,0,NONE,
2026-01-02 18:39:00,5,Traffic Influence,0.03917,0.13413,2.3717,0.5294,4.974,0.0221,27.41,68.7,3.874,OK,0,NONE,
2026-01-02 18:40:00,5,Traffic Influence,0.03691,0.12375,2.1466,0.5286,4.945,0.0275,27.19,69.1,3.874,OK,0,NONE,
2026-01-02 18:41:00,2,Low Occupancy,0.01127,0.02935,0.4901,0.1492,2.289,0.0205,27.05,67.2,3.872,OK,0,NONE,
2026-01-02 18:42:00,2,Low Occupancy,0.01045,0.02895,0.4529,0.1612,2.183,0.0199,27.21,67.2,3.87,OK,0,NONE,
2026-01-02 18:43:00,5,Traffic Influence,0.03822,0.11217,2.2149,0.5254,4.983,0.0273,27.29,69.3,3.877,OK,0,NONE,
2026-01-02 18:44:00,5,Traffic Influence,0.03678,0.12449,2.2375,0.5464,5.095,0.0279,26.97,66.3,3.873,OK,0,NONE,
2026-01-02 18:45:00,2,Low Occupancy,0.01121,0.02614,0.451,0.1647,2.222,0.0207,26.96,66.3,3.877,OK,0,NONE,
2026-01-02 18:46:00,2,Low Occupancy,0.0113,0.02661,0.4612,0.1526,2.288,0.0208,27.39,68.8,3.878,OK,0,NONE,
2026-01-02 18:47:00,5,Traffic Influence,0.03637,0.11558,2.2148,0.5637,4.944,0.0256,27.52,69.4,3.877,OK,0,NONE,
2026-01-02 18:48:00,2,Low Occupancy,0.01008,0.02334,0.4359,0.1689,2.147,0.0169,26.85,69.0,3.869,OK,0,NONE,
2026-01-02 18:49:00,5,Traffic Influence,0.03866,0.1342,2.2809,0.5512,5.037,0.0242,27.02,66.4,3.871,OK,0,NONE,
2026-01-02 18:50:00,5,Traffic Influence,0.03913,0.12795,2.3912,0.5165,4.948,0.0263,27.09,68.7,3.871,OK,0,NONE,
2026-01-02 18:51:00,2,Low Occupancy,0.0102,0.02703,0.4236,0.1675,2.201,0.02,26.97,67.5,3.876,OK,0,NONE,
2026-01-02 18:52:00,2,Low Occupancy,0.01132,0.03073,0.4606,0.1535,2.232,0.0158,26.85,66.6,3.871,OK,0,NONE,
2026-01-02 18:53:00,5,Traffic Influence,0.03585,0.10622,2.1265,0.509,5.05,0.0226,27.18,69.0,3.874,OK,0,NONE,
2026-01-02 18:54:00,5,Traffic Influence,0.03712,0.11937,2.2682,0.5135,5.06,0.027,26.71,67.0,3.875,OK,0,NONE,
2026-01-02 18:55:00,2,Low Occupancy,0.01104,0.02484,0.4664,0.1504,2.27,0.0206,26.76,69.1,3.869,OK,0,NONE,
2026-01-02 18:56:00,2,Low Occupancy,0.01106,0.02784,0.4529,0.1487,2.221,0.0173,27.3,69.8,3.874,OK,0,NONE,
2026-01-02 18:57:00,2,Low Occupancy,0.0109,0.02812,0.471,0.1526,2.232,0.0158,26.62,68.7,3.875,OK,0,NONE,
2026-01-02 18:58:00,2,Low Occupancy,0.01141,0.03168,0.4693,0.1613,2.248,0.0159,26.96,67.8,3.87,OK,0,NONE,
2026-01-02 18:59:00,2,Low Occupancy,0.01132,0.02589,0.4648,0.1526,2.269,0.0183,26.68,67.6,3.874,OK,0,NONE,
2026-01-02 19:00:00,2,Low Occupancy,0.01128,0.02916,0.4677,0.1591,2.249,0.0181,26.6,69.4,3.872,OK,0,NONE,
2026-01-02 19:01:00,2,Low Occupancy,0.01141,0.03052,0.4829,0.1584,2.202,0.0167,26.56,68.6,3.87,OK,0,NONE,
2026-01-02 19:02:00,2,Low Occupancy,0.01091,0.02854,0.445,0.1547,2.215,0.0177,26.77,69.9,3.867,OK,0,NONE,
2026-01-02 19:03:00,2,Low Occupancy,0.01025,0.02458,0.4186,0.1544,2.233,0.0208,27.21,67.9,3.867,OK,0,NONE,
2026-01-02 19:04:00,2,Low Occupancy,0.01092,0.02547,0.4415,0.1485,2.238,0.0171,26.81,70.8,3.87,OK,0,NONE,
2026-01-02 19:05:00,2,Low Occupancy,0.01123,0.02884,0.4756,0.1662,2.188,0.0192,27.18,68.8,3.875,OK,0,NONE,
2026-01-02 19:06:00,2,Low Occupancy,0.01103,0.02442,0.4741,0.1677,2.158,0.0206,26.8,70.2,3.868,OK,0,NONE,
2026-01-02 19:07:00,2,Low Occupancy,0.01027,0.02669,0.415,0.1576,2.286,0.0179,26.75,70.3,3.872,OK,0,NONE,
2026-01-02 19:08:00,2,Low Occupancy,0.01078,0.02844,0.4597,0.1547,2.144,0.017,26.6,70.6,3.873,OK,0,NONE,
2026-01-02 19:09:00,2,Low Occupancy,0.01021,0.02435,0.4155,0.1573,2.225,0.0207,27.0,68.5,3.873,OK,0,NONE,
2026-01-02 19:10:00,2,Low Occupancy,0.01018,0.02582,0.4143,0.1575,2.288,0.0164,26.98,71.3,3.869,OK,0,NONE,
2026-01-02 19:11:00,2,Low Occupancy,0.01069,0.02433,0.446,0.1537,2.151,0.0184,26.55,70.8,3.868,OK,0,NONE,
2026-01-02 19:12:00,2,Low Occupancy,0.01009,0.02686,0.4304,0.1546,2.221,0.0199,26.77,70.4,3.866,OK,0,NONE,
2026-01-02 19:13:00,2,Low Occupancy,0.01049,0.02725,0.4494,0.1628,2.193,0.019,27.06,71.3,3.872,OK,0,NONE,
2026-01-02 19:14:00,2,Low Occupancy,0.01084,0.02544,0.4568,0.1485,2.256,0.0157,27.05,69.8,3.868,OK,0,NONE,
2026-01-02 19:15:00,2,Low Occupancy,0.01023,0.02807,0.4203,0.151,2.187,0.0207,26.74,70.3,3.869,OK,0,NONE,
2026-01-02 19:16:00,2,Low Occupancy,0.01069,0.02532,0.4416,0.1506,2.23,0.0179,26.56,69.2,3.865,OK,0,NONE,
2026-01-02 19:17:00,2,Low Occupancy,0.01053,0.02534,0.4442,0.158,2.174,0.0206,26.57,70.5,3.874,OK,0,NONE,
2026-01-02 19:18:00,2,Low Occupancy,0.01013,0.02397,0.4426,0.1645,2.216,0.0182,26.82,70.6,3.874,OK,0,NONE,
2026-01-02 19:19:00,2,Low Occupancy,0.01021,0.02444,0.4388,0.1531,2.284,0.0206,26.56,68.5,3.87,OK,0,NONE,
2026-01-02 19:20:00,2,Low Occupancy,0.01034,0.02495,0.4281,0.1609,2.182,0.0163,26.63,71.2,3.868,OK,0,NONE,
2026-01-02 19:21:00,2,Low Occupancy,0.0103,0.02413,0.4298,0.1624,2.234,0.0176,26.92,68.4,3.873,OK,0,NONE,
2026-01-02 19:22:00,2,Low Occupancy,0.01101,0.02684,0.4651,0.1649,2.223,0.0161,26.48,71.3,3.867,OK,0,NONE,
2026-01-02 19:23:00,2,Low Occupancy,0.01066,0.02426,0.4439,0.1485,2.244,0.016,26.56,71.3,3.867,OK,0,NONE,
2026-01-02 19:24:00,2,Low Occupancy,0.01016,0.02581,0.408,0.1613,2.166,0.0173,26.7,71.0,3.864,OK,0,NONE,
2026-01-02 19:25:00,2,Low Occupancy,0.0114,0.02514,0.4797,0.1612,2.248,0.018,26.22,70.7,3.864,OK,0,NONE,
2026-01-02 19:26:00,2,Low Occupancy,0.01077,0.02883,0.433,0.1484,2.277,0.0176,26.82,71.5,3.864,OK,0,NONE,
2026-01-02 19:27:00,2,Low Occupancy,0.01145,0.02687,0.4857,0.1548,2.186,0.0175,26.39,71.0,3.867,OK,0,NONE,
2026-01-02 19:28:00,2,Low Occupancy,0.01029,0.02696,0.4119,0.1599,2.287,0.0199,26.79,70.0,3.865,OK,0,NONE,
2026-01-02 19:29:00,2,Low Occupancy,0.01022,0.02314,0.4241,0.1525,2.274,0.0168,26.83,72.0,3.866,OK,0,NONE,
2026-01-02 19:30:00,2,Low Occupancy,0.01091,0.02639,0.473,0.164,2.244,0.0191,26.42,72.3,3.872,OK,0,NONE,
2026-01-02 19:31:00,2,Low Occupancy,0.01045,0.02711,0.4226,0.1592,2.253,0.0201,26.83,71.5,3.867,OK,0,NONE,
2026-01-02 19:32:00,2,Low Occupancy,0.01102,0.02545,0.46,0.1639,2.227,0.0155,26.74,70.3,3.867,OK,0,NONE,
2026-01-02 19:33:00,2,Low Occupancy,0.01016,0.02607,0.433,0.1627,2.19,0.0174,26.43,72.2,3.863,OK,0,NONE,
2026-01-02 19:34:00,2,Low Occupancy,0.0112,0.02803,0.4515,0.1524,2.231,0.0184,26.63,69.3,3.868,OK,0,NONE,
2026-01-02 19:35:00,2,Low Occupancy,0.01031,0.0237,0.4359,0.1651,2.19,0.0198,26.54,72.7,3.868,OK,0,NONE,
2026-01-02 19:36:00,2,Low Occupancy,0.01005,0.02599,0.415,0.1462,2.27,0.0196,26.12,70.9,3.866,OK,0,NONE,
2026-01-02 19:37:00,2,Low Occupancy,0.01006,0.02431,0.4182,0.1543,2.197,0.0204,26.26,71.8,3.869,OK,0,NONE,
2026-01-02 19:38:00,2,Low Occupancy,0.0102,0.02532,0.4086,0.1565,2.192,0.0209,26.45,70.9,3.867,OK,0,NONE,
2026-01-02 19:39:00,2,Low Occupancy,0.0107,0.02747,0.4598,0.1467,2.256,0.02,26.69,73.1,3.869,OK,0,NONE,
2026-01-02 19:40:00,2,Low Occupancy,0.01028,0.02549,0.4507,0.1584,2.166,0.0163,26.15,69.8,3.871,OK,0,NONE,
2026-01-02 19:41:00,2,Low Occupancy,0.0108,0.02774,0.451,0.1546,2.218,0.0202,26.41,72.7,3.868,OK,0,NONE,
2026-01-02 19:42:00,2,Low Occupancy,0.01133,0.02811,0.4532,0.1521,2.221,0.016,26.43,69.9,3.865,OK,0,NONE,
2026-01-02 19:43:00,2,Low Occupancy,0.01121,0.02825,0.4784,0.1504,2.261,0.0179,26.38,70.4,3.868,OK,0,NONE,
2026-01-02 19:44:00,2,Low Occupancy,0.0114,0.02747,0.4946,0.1538,2.288,0.0182,25.97,72.6,3.869,OK,0,NONE,
2026-01-02 19:45:00,2,Low Occupancy,0.011,0.02659,0.4401,0.1541,2.22,0.0186,26.5,71.2,3.862,OK,0,NONE,
2026-01-02 19:46:00,2,Low Occupancy,0.01038,0.02357,0.4397,0.16,2.227,0.0205,26.53,70.5,3.868,OK,0,NONE,
2026-01-02 19:47:00,2,Low Occupancy,0.0106,0.02628,0.4439,0.1577,2.246,0.0177,26.43,73.7,3.865,OK,0,NONE,
2026-01-02 19:48:00,2,Low Occupancy,0.01051,0.02621,0.4451,0.1626,2.185,0.0209,26.36,70.8,3.863,OK,0,NONE,
2026-01-02 19:49:00,2,Low Occupancy,0.01148,0.02883,0.4819,0.1613,2.261,0.0184,26.21,71.4,3.868,OK,0,NONE,
2026-01-02 19:50:00,2,Low Occupancy,0.01097,0.0248,0.4726,0.1536,2.227,0.0161,25.78,72.6,3.867,OK,0,NONE,
2026-01-02 19:51:00,2,Low Occupancy,0.01132,0.02803,0.476,0.1605,2.17,0.0195,25.77,70.1,3.865,OK,0,NONE,
2026-01-02 19:52:00,2,Low Occupancy,0.01056,0.02385,0.4547,0.1643,2.174,0.0182,26.28,73.0,3.864,OK,0,NONE,
2026-01-02 19:53:00,2,Low Occupancy,0.01087,0.02773,0.4392,0.1577,2.182,0.0183,26.36,71.5,3.862,OK,0,NONE,
2026-01-02 19:54:00,2,Low Occupancy,0.01052,0.02539,0.423,0.146,2.31,0.0172,26.03,72.1,3.864,OK,0,NONE,
2026-01-02 19:55:00,2,Low Occupancy,0.01124,0.02617,0.4737,0.1587,2.239,0.0166,25.78,73.2,3.866,OK,0,NONE,
2026-01-02 19:56:00,2,Low Occupancy,0.01123,0.02679,0.4498,0.1579,2.185,0.0186,25.72,72.7,3.864,OK,0,NONE,
2026-01-02 19:57:00,2,Low Occupancy,0.01064,0.02805,0.4325,0.1532,2.293,0.0169,26.33,73.9,3.869,OK,0,NONE,
2026-01-02 19:58:00,2,Low Occupancy,0.0108,0.03007,0.4454,0.1487,2.307,0.0162,25.84,74.0,3.866,OK,0,NONE,
2026-01-02 19:59:00,2,Low Occupancy,0.01103,0.02798,0.4689,0.1609,2.211,0.0188,25.8,72.5,3.869,OK,0,NONE,
2026-01-02 20:00:00,2,Low Occupancy,0.01079,0.02846,0.4564,0.1586,2.304,0.019,25.87,73.3,3.867,OK,0,NONE,
2026-01-02 20:01:00,2,Low Occupancy,0.01033,0.02855,0.4449,0.1586,2.236,0.0196,25.7,73.2,3.868,OK,0,NONE,
2026-01-02 20:02:00,2,Low Occupancy,0.01047,0.02506,0.4461,0.1563,2.173,0.0166,26.21,74.3,3.864,OK,0,NONE,
2026-01-02 20:03:00,2,Low Occupancy,0.01106,0.02654,0.4519,0.1545,2.235,0.0198,26.19,74.6,3.866,OK,0,NONE,
2026-01-02 20:04:00,2,Low Occupancy,0.01037,0.02513,0.4376,0.1549,2.194,0.0188,25.9,74.0,3.861,OK,0,NONE,
2026-01-02 20:05:00,2,Low Occupancy,0.01082,0.02726,0.4608,0.1673,2.164,0.0156,26.26,72.2,3.86,OK,0,NONE,
2026-01-02 20:06:00,2,Low Occupancy,0.01056,0.02415,0.4459,0.1635,2.176,0.0208,26.25,73.4,3.859,OK,0,NONE,
2026-01-02 20:07:00,2,Low Occupancy,0.01021,0.02431,0.4404,0.1584,2.222,0.0207,25.97,72.0,3.863,OK,0,NONE,
2026-01-02 20:08:00,2,Low Occupancy,0.01142,0.02563,0.4698,0.1579,2.218,0.0158,25.54,71.9,3.861,OK,0,NONE,
2026-01-02 20:09:00,2,Low Occupancy,0.01099,0.02554,0.4485,0.163,2.173,0.0161,25.51,73.0,3.867,OK,0,NONE,
2026-01-02 20:10:00,2,Low Occupancy,0.01136,0.0289,0.4937,0.1558,2.2,0.0204,25.77,73.0,3.859,OK,0,NONE,
2026-01-02 20:11:00,2,Low Occupancy,0.01072,0.02598,0.4301,0.1504,2.276,0.0173,25.87,73.9,3.858,OK,0,NONE,
2026-01-02 20:12:00,2,Low Occupancy,0.01137,0.02874,0.4824,0.1467,2.307,0.018,25.75,71.4,3.86,OK,0,NONE,
2026-01-02 20:13:00,2,Low Occupancy,0.01082,0.02917,0.4599,0.1565,2.283,0.0163,25.81,73.8,3.865,OK,0,NONE,
2026-01-02 20:14:00,2,Low Occupancy,0.01027,0.02311,0.4478,0.1561,2.225,0.0168,25.6,74.0,3.859,OK,0,NONE,
2026-01-02 20:15:00,2,Low Occupancy,0.01089,0.02768,0.4728,0.157,2.213,0.0205,25.92,74.3,3.863,OK,0,NONE,
2026-01-02 20:16:00,2,Low Occupancy,0.01149,0.03014,0.4673,0.1582,2.178,0.0199,25.55,71.9,3.858,OK,0,NONE,
2026-01-02 20:17:00,2,Low Occupancy,0.01031,0.02605,0.4188,0.1486,2.239,0.0156,26.04,71.5,3.859,OK,0,NONE,
2026-01-02 20:18:00,2,Low Occupancy,0.0103,0.0266,0.4202,0.1621,2.212,0.0165,25.43,75.0,3.866,OK,0,NONE,
2026-01-02 20:19:00,2,Low Occupancy,0.01023,0.02702,0.4297,0.1549,2.156,0.016,25.64,73.6,3.86,OK,0,NONE,
2026-01-02 20:20:00,2,Low Occupancy,0.01128,0.02639,0.473,0.1577,2.159,0.0202,25.53,72.5,3.861,OK,0,NONE,
2026-01-02 20:21:00,2,Low Occupancy,0.01125,0.02751,0.4541,0.1591,2.266,0.0187,25.53,73.0,3.857,OK,0,NONE,
2026-01-02 20:22:00,2,Low Occupancy,0.01085,0.02836,0.4464,0.1595,2.304,0.0173,25.53,72.4,3.857,OK,0,NONE,
2026-01-02 20:23:00,2,Low Occupancy,0.01123,0.02635,0.4823,0.15,2.29,0.0155,25.3,73.8,3.862,OK,0,NONE,
2026-01-02 20:24:00,2,Low Occupancy,0.01084,0.0291,0.4626,0.1488,2.243,0.0151,25.81,73.8,3.861,OK,0,NONE,
2026-01-02 20:25:00,2,Low Occupancy,0.01046,0.02615,0.451,0.1596,2.263,0.0162,25.92,73.1,3.857,OK,0,NONE,
2026-01-02 20:26:00,2,Low Occupancy,0.01122,0.02732,0.4521,0.1552,2.263,0.015,25.95,74.5,3.861,OK,0,NONE,
2026-01-02 20:27:00,2,Low Occupancy,0.01072,0.02845,0.4325,0.1623,2.196,0.0173,25.46,73.8,3.864,OK,0,NONE,
2026-01-02 20:28:00,2,Low Occupancy,0.01083,0.02594,0.4695,0.1648,2.167,0.0173,25.54,75.8,3.863,OK,0,NONE,
2026-01-02 20:29:00,2,Low Occupancy,0.01103,0.0285,0.4434,0.1553,2.259,0.0201,25.54,73.0,3.857,OK,0,NONE,
2026-01-02 20:30:00,2,Low Occupancy,0.01068,0.02563,0.4476,0.1485,2.223,0.02,25.63,76.1,3.865,OK,0,NONE,
2026-01-02 20:31:00,2,Low Occupancy,0.01066,0.02686,0.4629,0.1514,2.283,0.0168,25.42,75.7,3.859,OK,0,NONE,
2026-01-02 20:32:00,2,Low Occupancy,0.01147,0.0279,0.4873,0.1562,2.288,0.0182,25.78,72.9,3.855,OK,0,NONE,
2026-01-02 20:33:00,2,Low Occupancy,0.01042,0.02655,0.448,0.1544,2.292,0.0203,25.6,73.9,3.856,OK,0,NONE,
2026-01-02 20:34:00,2,Low Occupancy,0.01008,0.02403,0.4072,0.1548,2.239,0.021,25.2,75.3,3.859,OK,0,NONE,
2026-01-02 20:35:00,2,Low Occupancy,0.01104,0.02685,0.4477,0.1545,2.24,0.0197,25.47,73.7,3.864,OK,0,NONE,
2026-01-02 20:36:00,2,Low Occupancy,0.01033,0.02432,0.428,0.1459,2.277,0.0185,25.63,73.8,3.858,OK,0,NONE,
2026-01-02 20:37:00,2,Low Occupancy,0.01029,0.02833,0.4479,0.1568,2.215,0.0185,25.74,74.1,3.856,OK,0,NONE,
2026-01-02 20:38:00,2,Low Occupancy,0.0114,0.03033,0.4606,0.1502,2.228,0.0183,25.16,74.4,3.86,OK,0,NONE,
2026-01-02 20:39:00,2,Low Occupancy,0.0102,0.02749,0.4365,0.1544,2.28,0.0162,25.42,74.5,3.856,OK,0,NONE,
2026-01-02 20:40:00,2,Low Occupancy,0.01051,0.02366,0.4561,0.1539,2.277,0.0177,25.63,76.6,3.855,OK,0,NONE,
